version,version_name,release_date,category,feature_name,funded_by,funded_by_link,developed_by,developed_by_link,md_file
3.2,3.2.0 '<img',Not specified,Rendering,Improved map Copyright decoration,Not specified,,Mathieu Pellerin,,index.md
3.2,3.2.0 '<img',Not specified,Rendering,Main window scale bar font size and family can be customized,Not specified,,Mathieu Pellerin,,index.md
3.2,3.2.0 '<img',Not specified,Rendering,Custom SVG path and size for the north arrow decoration,Not specified,,Mathieu Pellerin,,index.md
3.2,3.2.0 '<img',Not specified,3D Features,3D Polygons: Optionally generate back faces,Not specified,,Lutra Consulting,,index.md
3.2,3.2.0 '<img',Not specified,Print Layouts,Data defined table source for attribute table items,Kartoza/InaSAFE,http://kartoza.com/en/,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Print Layouts,Project metadata embedded in layout exports,Arpa Piemonte (Dipartimento Tematico Geologia,,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Print Layouts,Better formatting for scalebar text,North Road,http://north-road.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Expressions,New expression functions,Not specified,,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Expressions,More helpful expression builder,Technology,,Nathan Woodrow,https://nathanw.net/,index.md
3.2,3.2.0 '<img',Not specified,Data Management,Refresh a materialized view,Not specified,,Étienne Trimaille,,index.md
3.2,3.2.0 '<img',Not specified,Data Management,Z and M support for offline editing,Oester Messtechnik,https://messtechnik.ch/,OPENGIS.ch,https://opengis.ch,index.md
3.2,3.2.0 '<img',Not specified,Data Management,Metadata for QGIS projects,Arpa Piemonte (Dipartimento Tematico Geologia,,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Forms and Widgets,Multi-column layout for multiselect value relation widget,Grundbuch- und Vermessungsamt des Kanton,,OPENGIS.ch,https://opengis.ch,index.md
3.2,3.2.0 '<img',Not specified,Forms and Widgets,Allow using a URL for custom attribute forms (UI file),SIRS,http://www.sirs-fr.com,OPENGIS.ch,https://opengis.ch,index.md
3.2,3.2.0 '<img',Not specified,Forms and Widgets,Drill-down (cascading) forms,"Grant Boxer, NaturalGIS, Tudor Bărăscu, NotioGIS, République et canton de Neuchâtel, Arpa Piemonte, Nelson",,Alessandro Pasotti,,index.md
3.2,3.2.0 '<img',Not specified,Layer Legend,Optional text on top of symbols for vector layers,Arpa Piemonte (Dipartimento Tematico,,Martin Dobias,,index.md
3.2,3.2.0 '<img',Not specified,Layer Legend,Copy&Paste Group/Layers from a QGIS project to another.,Not specified,,Salvatore Larosa,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Improved 'Join by attribute table' algorithm,Not specified,,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Load script from template,Not specified,,Matteo Ghetta,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Feature filter algorithm for processing models,QGIS User Group,,OPENGIS.ch,https://opengis.ch,index.md
3.2,3.2.0 '<img',Not specified,Processing,Zonal histogram,Not specified,,Mathieu Pellerin,,index.md
3.2,3.2.0 '<img',Not specified,Processing,"Port Union, Difference and Intersection algorithms to C++",InaSAFE DFAT,https://www.dfat.gov.au/,Lutra Consulting,,index.md
3.2,3.2.0 '<img',Not specified,Processing,'Project points (cartesian)' algorithm,Nyall Dawson (North,,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Dynamic parameter values for more algorithms,North Road,http://north-road.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Multi-ring buffer (constant distance) algorithm,Not specified,,Alexander Bruy,,index.md
3.2,3.2.0 '<img',Not specified,Processing,"New ""segmentize"" algorithms",North Road,http://north-road.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Option to create points on all polygon parts,Not specified,,Mathieu Pellerin,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Rotate Features algorithm,North Road,http://north-road.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,"Line sinuosity in ""Add Geometry Attributes""",North Road,http://north-road.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Import geotagged photos,North Road,http://north-road.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Swap x/y coordinate values algorithm,North Road,http://north-road.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,"Sort order option for ""Add Incremental Field""",North Road,http://north-road.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Indicator for distance parameter units,North Road,http://north-road.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Algorithm log can be saved/cleared/copied,SMEC/SJ,,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Wedge buffer algorithm,North Road,http://north-road.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Variable width buffers,North Road,http://north-road.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Reclassify raster algorithms,SMEC/SJ,,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Processing,Union algorithm with a single layer,InaSAFE DFAT,https://www.dfat.gov.au/,Lutra Consulting,,index.md
3.2,3.2.0 '<img',Not specified,Application and Project Options,Mandatory layers in project,Arpa Piemonte (Dipartimento Tematico,,Martin Dobias,,index.md
3.2,3.2.0 '<img',Not specified,Application and Project Options,Saving and loading projects in PostgreSQL database,Arpa Piemonte (Dipartimento Tematico,,Lutra Consulting,,index.md
3.2,3.2.0 '<img',Not specified,Browser,Save/Load connections for XYZ Tiles,Not specified,,Salvatore Larosa,,index.md
3.2,3.2.0 '<img',Not specified,Browser,Project home path can be manually set,SMEC/SJ,,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Data Providers,Support for mesh layers,Not specified,,Lutra Consulting,,index.md
3.2,3.2.0 '<img',Not specified,Data Providers,Automatically set default style for layers for ArcGIS Feature Server layers,SMEC/SJ,,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Data Providers,Faster Oracle queries,North Road,http://north-road.com,Nyall Dawson,v,index.md
3.2,3.2.0 '<img',Not specified,Data Providers,Restrict table list for a Oracle database connection to a preset schema,Open Spatial,http://www.openspatial.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Data Providers,Read only support for curved Oracle geometries,Open Spatial,http://www.openspatial.com,Nyall Dawson,,index.md
3.2,3.2.0 '<img',Not specified,Plugins,Adding query history in DB Manager,Not specified,,Salvatore Larosa,,index.md
3.2,3.2.0 '<img',Not specified,Plugins,DB Manager SQL execution in background,Not specified,,Paul Blottiere,,index.md
3.30,3.30 '<img',Not specified,Breaking Changes,Drop project backward compatibility for symbology with QGIS 3.16 and older,Not specified,,Denis Rouzaud,https://github.com/3nids,index.md
3.30,3.30 '<img',Not specified,Map Tools,Raster MapTips,NOAA OCS Hydrography,,Alessandro Pasotti,,index.md
3.30,3.30 '<img',Not specified,Map Tools,"Identify on mouse move, no mouse click",Not specified,,Alessandro Pasotti,,index.md
3.30,3.30 '<img',Not specified,User Interface,Constraint based functionality for attribute tables,Not specified,,Mathieu Pellerin,,index.md
3.30,3.30 '<img',Not specified,User Interface,Additional GPS information panel and toolbar fields,NIWA,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,User Interface,GPS Information Panel UX and Refactoring,NIWA,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Symbology,Improved SLD Export Options,Not specified,,Alessandro Pasotti,,index.md
3.30,3.30 '<img',Not specified,Rendering,Global map terrain shading,QGIS Community Crowdfunding,,Vincent,,index.md
3.30,3.30 '<img',Not specified,Rendering,Add super and subscript support for text renderer,OSGEO UK,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,3D Features,Limit 2D extent of 3D scene,QGIS Community Crowdfunding,,Stefanos,,index.md
3.30,3.30 '<img',Not specified,3D Features,Improved camera control,QGIS Community Crowdfunding,,Lutra Consulting,,index.md
3.30,3.30 '<img',Not specified,Print Layouts,Shortcuts manager in print layouts,Not specified,,Yoann Quenach de,,index.md
3.30,3.30 '<img',Not specified,Print Layouts,Use text renderer in layout legends,NIBIO,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Expressions,Add feature_id() function,Not specified,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Expressions,New is_feature_valid() and is_attribute_valid() functions,Not specified,,Mathieu Pellerin,,index.md
3.30,3.30 '<img',Not specified,Expressions,"Add x_at, y_at, z_at, m_at expression functions",Métropole Européenne de,,Antoine,,index.md
3.30,3.30 '<img',Not specified,Data Management,DateTime Field editing: segregation of display format and field value format,3liz,https://3liz.com,rldhont,https://github.com/rldhont,index.md
3.30,3.30 '<img',Not specified,Data Management,Add option to directly log GPS points and tracks to a Geopackage or Spatialite db,NIWA,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Data Management,"Add an explicit ""Offset from UTC"" option for storing GPS feature timestamps",NIWA,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Data Management,Raster Attribute Tables (RAT) Suppport,NOAA OCS Hydrography,,Alessandro Pasotti,,index.md
3.30,3.30 '<img',Not specified,Metadata and Metasearch,Add key dates to layer and project metadata,Not specified,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Forms and Widgets,Audiovisual multimedia attribute attachments support,Not specified,,Mathieu Pellerin,,index.md
3.30,3.30 '<img',Not specified,Forms and Widgets,Data defined editable state for form widgets,Kanton Solothurn,https://geo.so.ch/,Alessandro Pasotti,,index.md
3.30,3.30 '<img',Not specified,Forms and Widgets,Spacer widget for drag & drop attribute forms,Kanton Solothurn,https://geo.so.ch/,Alessandro Pasotti,,index.md
3.30,3.30 '<img',Not specified,Forms and Widgets,Dynamic text widgets with current_value support,Kanton Solothurn,https://geo.so.ch/,Alessandro Pasotti,,index.md
3.30,3.30 '<img',Not specified,Forms and Widgets,Dynamic HTML widgets with current_value support,Kanton Solothurn,https://geo.so.ch/,Alessandro Pasotti,,index.md
3.30,3.30 '<img',Not specified,Forms and Widgets,Multiple selections with filtering in value relation widget,QGIS Norway,http://www.qgis.no/,Lutra Consulting,,index.md
3.30,3.30 '<img',Not specified,Layer Legend,New layer ordering improvements,Funded by the QGIS user group,,Mathieu Pellerin,,index.md
3.30,3.30 '<img',Not specified,Processing,Additional options for XYZ Tile exports when using Leaflet html output,Not specified,,Björn,,index.md
3.30,3.30 '<img',Not specified,Processing,Support data defined parameter values when using qgis_process tool,"the Research Institute for Nature and Forest, Flemish Govt",,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Processing,"New ""load_layer"" function","the Research Institute for Nature and Forest, Flemish Govt",,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Processing,Add user interface for extent definition in GDAL Raster Calculator,Not specified,,Nicolas,,index.md
3.30,3.30 '<img',Not specified,Application and Project Options,Add option to store selected GPS component in geometry M values,NIWA,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Application and Project Options,"Make GPS track destination layer an explicit user choice, remember in project",NIWA,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Profile Plots,New elevation profile canvas item for QGIS Quick,Not specified,,Mathieu Pellerin,,index.md
3.30,3.30 '<img',Not specified,Profile Plots,Elevation profile plots in print layouts,QGIS Community Crowdfunding,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Browser,Add dataset relationship editing and creation capabilities in browser,Provincie Zuid-Holland,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Data Providers,Removal of Native GeoNode Provider,Not specified,,Giovanni,,index.md
3.30,3.30 '<img',Not specified,Data Providers,"In data source manager, allow users to directly add an XYZ tile layer without having to create a connection first",Not specified,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Data Providers,SQL Logging for OGR Provider,Not specified,,Alessandro Pasotti,,index.md
3.30,3.30 '<img',Not specified,Data Providers,S3 Cloud Storage Support,Métropole Grand Lyon\*\*,,Jacky,,index.md
3.30,3.30 '<img',Not specified,Data Providers,Resolution aware WMTS layers with automatic upscaling,Not specified,,Mathieu Pellerin,,index.md
3.30,3.30 '<img',Not specified,Data Providers,Drop unmaintained SAGA provider from QGIS installations,Not specified,,Nyall Dawson,,index.md
3.30,3.30 '<img',Not specified,Data Providers,WFS provider: Improve support of layers with unknown geometry types,QGIS-DE user group,https://qgis.de/,Even Rouault,https://www.spatialys.com/,index.md
3.30,3.30 '<img',Not specified,QGIS Server,QGIS_APPLICATION_FULL_NAME environment variable,3liz,https://3liz.com,rldhont,https://github.com/rldhont,index.md
3.30,3.30 '<img',Not specified,QGIS Server,GeoJSON support for WFS DescribeFeatureType,Kristianstads,,David,,index.md
3.30,3.30 '<img',Not specified,Plugins,Topology checker rules enabling/disabling and filtering,Not specified,,Mathieu Pellerin,,index.md
3.30,3.30 '<img',Not specified,Programmability,QgsExifTools Improvements,Not specified,,Mathieu Pellerin,,index.md
3.30,3.30 '<img',Not specified,Programmability,Smart bracket autocomplete updates for Code Editors,Not specified,,Yoann Quenach de,,index.md
3.30,3.30 '<img',Not specified,Programmability,"Add ""toggle comment"" action to the integrated python console",Not specified,,Yoann Quenach de,,index.md
3.30,3.30 '<img',Not specified,Notable Fixes,Bug fixes by Even Rouault,QGIS.ORG (through donations and sustaining,,Even Rouault,https://www.spatialys.com/,index.md
3.30,3.30 '<img',Not specified,Notable Fixes,Bug fixes by Alessandro Pasotti,QGIS.ORG (through donations and sustaining,,Alessandro Pasotti,,index.md
3.30,3.30 '<img',Not specified,Notable Fixes,Bug fixes by Julien Cabieces,QGIS.ORG (through donations and sustaining,,Julien Cabieces,https://oslandia.com/,index.md
3.30,3.30 '<img',Not specified,Notable Fixes,Bug fixes by Sandro Santilli,QGIS.ORG (through donations and sustaining,,Sandro Santilli,,index.md
3.30,3.30 '<img',Not specified,Notable Fixes,Bug fixes by Harrissou Sant-anna / Sandro Santilli,QGIS.ORG (through donations and sustaining,,Harrissou Sant-anna and Sandro,,index.md
